Bus, BasekV, Node1, Magnitude1, Angle1, pu1, Node2, Magnitude2, Angle2, pu2, Node3, Magnitude3, Angle3, pu3
"NODE_OH4400060", 12.47, 1,    7331.17,   -0.6,    1.0183, 2,    7432.25, -119.8,    1.0323, 3,     7306.3,  119.6,    1.0148
"NODE_4400008", 12.47, 1,    7333.98,   -0.6,    1.0187, 2,    7431.48, -119.8,    1.0322, 3,     7308.5,  119.6,    1.0151
"NODE_OH4400044", 12.47, 1,    7334.48,   -0.6,    1.0187, 2,     7431.1, -119.8,    1.0322, 3,    7306.93,  119.6,    1.0149
"NODE_4390001", 12.47, 3,     7283.4,  119.5,    1.0116, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_UG4390022", 12.47, 3,    7281.54,  119.5,    1.0114, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_UG4390020", 12.47, 3,    7230.32,  119.1,    1.0043, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_UG4390092", 12.47, 3,    7230.08,  119.1,    1.0042, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_4_15_95_4_0001", 12.47, 3,    7230.32,  119.1,    1.0043, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_UG4_15_95_1_0001", 12.47, 3,    7230.32,  119.1,    1.0043, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OH4400272", 12.47, 1,    7340.64,   -0.6,    1.0196, 2,    7426.49, -119.8,    1.0315, 3,    7287.58,  119.5,    1.0122
"NODE_OH4390001", 12.47, 1,     7341.2,   -0.6,    1.0197, 2,    7426.07, -119.8,    1.0315, 3,    7285.82,  119.5,     1.012
"NODE_4400033", 12.47, 2,    7426.49, -119.8,    1.0315, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OH4400273", 12.47, 2,    7426.49, -119.8,    1.0315, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OH4400259", 12.47, 1,    7339.94,   -0.6,    1.0195, 2,    7427.02, -119.8,    1.0316, 3,     7289.8,  119.5,    1.0125
"NODE_OH4400271", 12.47, 1,    7340.28,   -0.6,    1.0195, 2,    7426.76, -119.8,    1.0316, 3,    7288.72,  119.5,    1.0124
"NODE_OH4400260", 12.47, 1,    7339.94,   -0.6,    1.0195, 2,    7427.02, -119.8,    1.0316, 3,     7289.8,  119.5,    1.0125
"NODE_OH4400261", 12.47, 2,    7427.03, -119.8,    1.0316, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_4400032", 12.47, 3,     7289.8,  119.5,    1.0125, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_UG4400046", 12.47, 3,     7289.8,  119.5,    1.0125, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OH4400051", 12.47, 1,    7337.82,   -0.6,    1.0192, 2,    7428.62, -119.8,    1.0318, 3,    7296.48,  119.6,    1.0135
"NODE_OH4400257", 12.47, 1,    7338.53,   -0.6,    1.0193, 2,    7428.08, -119.8,    1.0317, 3,    7294.25,  119.5,    1.0132
"NODE_FUSE_PREFIX_4_25_19_1_000", 12.47, 3,    7296.48,  119.6,    1.0135, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_UG_4_25_9_2_0001", 12.47, 3,    7296.19,  119.6,    1.0134, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OH4400008", 12.47, 1,    7380.58,   -0.3,    1.0251, 2,    7421.72, -119.9,    1.0309, 3,    7365.67,  119.8,    1.0231
"NODE_OH4400009", 12.47, 1,    7377.22,   -0.3,    1.0247, 2,    7422.42, -119.9,     1.031, 3,    7361.76,  119.8,    1.0225
"NODE_4400001", 12.47, 1,    7388.77,   -0.2,    1.0263, 2,     7420.1, -119.9,    1.0306, 3,    7375.95,  119.9,    1.0245
"NODE_UG4400028", 12.47, 1,    7388.72,   -0.2,    1.0263, 2,    7420.05, -119.9,    1.0306, 3,    7375.91,  119.9,    1.0245
"NODE_OH4500018", 12.47, 1,    7401.21,   -0.1,     1.028, 2,    7417.87, -120.0,    1.0303, 3,    7392.47,  119.9,    1.0268
"NODE_OH4500015", 12.47, 1,    7403.97,   -0.1,    1.0284, 2,    7417.38, -120.0,    1.0303, 3,    7396.17,  119.9,    1.0273
"NODE_OH4500016", 12.47, 1,    7402.83,   -0.1,    1.0282, 2,    7417.58, -120.0,    1.0303, 3,    7394.64,  119.9,    1.0271
"NODE_AF500", 12.47, 1,    7415.63,    0.0,      1.03, 2,    7415.88, -120.0,      1.03, 3,    7414.92,  120.0,    1.0299
"NODE_UG_4_26_62_4_2", 12.47, 1,     7425.2,    0.0,    1.0313, 2,    7407.64, -119.9,    1.0289, 3,    7407.63,  119.8,    1.0289
"NODE_OCD21004932", 12.47, 1,    7425.62,    0.0,    1.0314, 2,    7407.29, -119.9,    1.0289, 3,    7407.32,  119.8,    1.0289
"NODE_UG_4_36_42_2_0003", 12.47, 1,    7425.72,    0.0,    1.0314, 2,    7407.22, -119.9,    1.0288, 3,    7407.26,  119.8,    1.0288
"NODE_OCD21004934", 12.47, 1,    7425.72,    0.0,    1.0314, 2,    7407.22, -119.9,    1.0288, 3,    7407.26,  119.8,    1.0288
"NODE_UG_4_36_42_2_0004", 12.47, 1,    7425.82,    0.0,    1.0314, 2,    7407.13, -119.9,    1.0288, 3,     7407.2,  119.8,    1.0288
"NODE_OCD21004936", 12.47, 1,    7425.82,    0.0,    1.0314, 2,    7407.13, -119.9,    1.0288, 3,     7407.2,  119.8,    1.0288
"NODE_UG_4_36_42_2_0005", 12.47, 1,    7425.92,    0.0,    1.0314, 2,    7407.05, -119.9,    1.0288, 3,    7407.14,  119.8,    1.0288
"NODE_OCD21004939", 12.47, 1,    7425.92,    0.0,    1.0314, 2,    7407.05, -119.9,    1.0288, 3,    7407.14,  119.8,    1.0288
"NODE_UG_4_36_42_2_0007", 12.47, 1,    7426.02,    0.0,    1.0315, 2,    7406.97, -119.9,    1.0288, 3,    7407.08,  119.8,    1.0288
"NODE_OCD21004941", 12.47, 1,    7426.02,    0.0,    1.0315, 2,    7406.97, -119.9,    1.0288, 3,    7407.08,  119.8,    1.0288
"NODE_UG_4_36_42_2_0009", 12.47, 1,    7426.07,    0.0,    1.0315, 2,    7406.92, -119.9,    1.0288, 3,    7407.05,  119.8,    1.0288
"NODE_OCD21004942", 12.47, 1,    7426.07,    0.0,    1.0315, 2,    7406.92, -119.9,    1.0288, 3,    7407.04,  119.8,    1.0288
"NODE_UG_4_36_42_2_0010", 12.47, 1,    7426.13,    0.0,    1.0315, 2,    7406.87, -119.9,    1.0288, 3,       7407,  119.8,    1.0288
"NODE_OCD21004943", 12.47, 1,    7426.13,    0.0,    1.0315, 2,    7406.87, -119.9,    1.0288, 3,       7407,  119.8,    1.0288
"NODE_UG4600131", 12.47, 3,    7406.93,  119.8,    1.0288, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_UG4600013", 12.47, 1,    7426.15,    0.0,    1.0315, 2,    7406.85, -119.9,    1.0288, 3,    7406.94,  119.8,    1.0288
"NODE_OCD21004930", 12.47, 1,    7425.25,    0.0,    1.0313, 2,     7407.6, -119.9,    1.0289, 3,    7407.51,  119.8,    1.0289
"NODE_UG_4_26_93_2_0001", 12.47, 1,    7425.36,    0.0,    1.0314, 2,     7407.5, -119.9,    1.0289, 3,    7407.34,  119.8,    1.0289
"NODE_UG4500001", 12.47, 3,    7407.51,  119.8,    1.0289, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_UG4500339", 12.47, 1,    7429.94,    0.0,     1.032, 2,    7404.02, -119.9,    1.0284, 3,    7391.79,  119.7,    1.0267
"NODE_UG4500039", 12.47, 1,    7431.14,    0.0,    1.0322, 2,    7403.11, -119.9,    1.0283, 3,    7389.88,  119.6,    1.0264
"NODE_FUSE_PREFIX_4_36_2_3_0001", 12.47, 1,    7429.94,    0.0,     1.032, 2,    7404.02, -119.9,    1.0284, 3,    7391.79,  119.7,    1.0267
"NODE_UG_4_36_2_3_0005", 12.47, 1,    7429.94,    0.0,     1.032, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_UG_4_36_2_3_0001", 12.47, 1,    7429.94,    0.0,     1.032, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_UG_4_36_2_3_0002", 12.47, 1,    7429.93,    0.0,     1.032, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_UG4500040", 12.47, 1,    7432.07,    0.0,    1.0323, 2,    7402.41, -119.9,    1.0282, 3,    7388.42,  119.6,    1.0262
"NODE_UG_4_35_10_4_0001", 12.47, 1,    7434.69,    0.0,    1.0327, 2,    7400.42, -119.9,    1.0279, 3,    7384.24,  119.6,    1.0257
"NODE_FUSE_PREFIX_4_36_1_3_0001", 12.47, 3,    7388.42,  119.6,    1.0262, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_UG_4_35_10_4_0002", 12.47, 3,    7388.35,  119.6,    1.0262, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OCD21004972", 12.47, 1,    7437.51,    0.0,    1.0331, 2,    7398.38, -119.9,    1.0276, 3,    7379.73,  119.5,     1.025
"NODE_UG_4_35_18_1_0005", 12.47, 1,    7438.26,    0.0,    1.0332, 2,    7397.86, -119.9,    1.0275, 3,    7378.54,  119.5,    1.0249
"NODE_OCD21004962", 12.47, 1,    7438.26,    0.0,    1.0332, 2,    7397.86, -119.9,    1.0275, 3,    7378.54,  119.5,    1.0249
"NODE_UG_4_35_18_1_0001", 12.47, 1,    7438.46,    0.0,    1.0332, 2,    7397.71, -119.8,    1.0275, 3,     7378.2,  119.5,    1.0248
"NODE_OCD21004963", 12.47, 1,    7438.46,    0.0,    1.0332, 2,    7397.71, -119.8,    1.0275, 3,    7378.19,  119.5,    1.0248
"NODE_UG_4_35_18_1_0002", 12.47, 1,    7438.65,    0.0,    1.0332, 2,    7397.57, -119.8,    1.0275, 3,    7377.89,  119.5,    1.0248
"NODE_OCD21004964", 12.47, 1,    7438.65,    0.0,    1.0332, 2,    7397.57, -119.8,    1.0275, 3,    7377.89,  119.5,    1.0248
"NODE_UG_4_35_17_2_0001", 12.47, 1,    7438.93,    0.0,    1.0332, 2,    7397.37, -119.8,    1.0275, 3,    7377.43,  119.5,    1.0247
"NODE_FUSE_PREFIX_4_35_8_3_2", 12.47, 1,    7438.93,    0.0,    1.0332, 2,    7397.37, -119.8,    1.0275, 3,    7377.43,  119.5,    1.0247
"NODE_UG_4_35_8_3_2", 12.47, 1,    7438.94,    0.0,    1.0332, 2,    7397.38, -119.8,    1.0275, 3,    7377.44,  119.5,    1.0247
"NODE_FUSE_PREFIX_4_35_8_3_0002", 12.47, 1,    7438.94,    0.0,    1.0332, 2,    7397.38, -119.8,    1.0275, 3,    7377.44,  119.5,    1.0247
"NODE_UG_4_35_8_3_0002", 12.47, 1,    7438.94,    0.0,    1.0332, 2,    7397.38, -119.8,    1.0275, 3,    7377.44,  119.5,    1.0247
"NODE_FUSE_PREFIX_4_35_8_3_0003", 12.47, 1,    7438.94,    0.0,    1.0332, 2,    7397.38, -119.8,    1.0275, 3,    7377.44,  119.5,    1.0247
"NODE_UG_4_35_8_3_0003", 12.47, 1,    7438.94,    0.0,    1.0332, 2,    7397.38, -119.8,    1.0275, 3,    7377.44,  119.5,    1.0247
"NODE_FUSE_PREFIX_4_35_8_3_0004", 12.47, 1,    7438.94,    0.0,    1.0332, 2,    7397.38, -119.8,    1.0275, 3,    7377.44,  119.5,    1.0247
"NODE_UG_4_35_8_3_0004", 12.47, 1,    7438.94,    0.0,    1.0333, 2,    7397.38, -119.8,    1.0275, 3,    7377.44,  119.5,    1.0247
"NODE_FUSE_PREFIX_4_35_7_4_0002", 12.47, 1,    7438.94,    0.0,    1.0333, 2,    7397.38, -119.8,    1.0275, 3,    7377.44,  119.5,    1.0247
"NODE_UG_4_35_7_4_0002", 12.47, 1,    7438.95,    0.0,    1.0333, 2,    7397.38, -119.8,    1.0275, 3,    7377.45,  119.5,    1.0247
"NODE_FUSE_PREFIX_4_35_7_2_0001", 12.47, 1,    7438.95,    0.0,    1.0333, 2,    7397.38, -119.8,    1.0275, 3,    7377.45,  119.5,    1.0247
"NODE_UG_4_35_7_2_0001", 12.47, 1,    7438.95,    0.0,    1.0333, 2,    7397.39, -119.8,    1.0275, 3,    7377.45,  119.5,    1.0247
"NODE_FUSE_PREFIX_4_35_7_2_0002", 12.47, 1,    7438.95,    0.0,    1.0333, 2,    7397.39, -119.8,    1.0275, 3,    7377.45,  119.5,    1.0247
"NODE_UG_4_35_7_2_0002", 12.47, 1,    7438.95,    0.0,    1.0333, 2,    7397.39, -119.8,    1.0275, 3,    7377.45,  119.5,    1.0247
"NODE_FUSE_PREFIX_4_35_8_1_0001", 12.47, 1,    7438.95,    0.0,    1.0333, 2,    7397.39, -119.8,    1.0275, 3,    7377.45,  119.5,    1.0247
"NODE_UG_4_35_8_1_0001", 12.47, 1,    7438.96,    0.0,    1.0333, 2,    7397.39, -119.8,    1.0275, 3,    7377.45,  119.5,    1.0247
"NODE_OCD21004965", 12.47, 1,    7438.96,    0.0,    1.0333, 2,    7397.39, -119.8,    1.0275, 3,    7377.45,  119.5,    1.0247
"NODE_UG_4_25_98_3_0001", 12.47, 1,    7438.96,    0.0,    1.0333, 2,     7397.4, -119.8,    1.0275, 3,    7377.46,  119.5,    1.0247
"NODE_OCD21004949", 12.47, 1,    7438.96,    0.0,    1.0333, 2,     7397.4, -119.8,    1.0275, 3,    7377.46,  119.5,    1.0247
"NODE_UG_4_25_98_3_0002", 12.47, 1,    7438.96,    0.0,    1.0333, 2,     7397.4, -119.8,    1.0275, 3,    7377.46,  119.5,    1.0247
"NODE_OCD21004950", 12.47, 1,    7438.96,    0.0,    1.0333, 2,     7397.4, -119.8,    1.0275, 3,    7377.46,  119.5,    1.0247
"NODE_UG_4_25_98_3_0003", 12.47, 1,    7438.96,    0.0,    1.0333, 2,     7397.4, -119.8,    1.0275, 3,    7377.46,  119.5,    1.0247
"NODE_OCD21004951", 12.47, 1,    7438.96,    0.0,    1.0333, 2,     7397.4, -119.8,    1.0275, 3,    7377.46,  119.5,    1.0247
"NODE_UG_4_25_98_3_0004", 12.47, 1,    7438.97,    0.0,    1.0333, 2,     7397.4, -119.8,    1.0275, 3,    7377.46,  119.5,    1.0247
"NODE_OCD21004952", 12.47, 1,    7438.97,    0.0,    1.0333, 2,     7397.4, -119.8,    1.0275, 3,    7377.46,  119.5,    1.0247
"NODE_UG_4_25_98_1_0001", 12.47, 1,    7438.97,    0.0,    1.0333, 2,     7397.4, -119.8,    1.0275, 3,    7377.46,  119.5,    1.0247
"NODE_OCD21004985", 12.47, 1,    7438.97,    0.0,    1.0333, 2,     7397.4, -119.8,    1.0275, 3,    7377.46,  119.5,    1.0247
"NODE_UG_4_25_98_1_0003", 12.47, 1,    7438.97,    0.0,    1.0333, 2,     7397.4, -119.8,    1.0275, 3,    7377.46,  119.5,    1.0247
"NODE_OCD21004953", 12.47, 1,    7438.97,    0.0,    1.0333, 2,     7397.4, -119.8,    1.0275, 3,    7377.46,  119.5,    1.0247
"NODE_UG_4_25_98_1_0002", 12.47, 1,    7438.97,    0.0,    1.0333, 2,    7397.41, -119.8,    1.0275, 3,    7377.47,  119.5,    1.0247
"NODE_OCD21004954", 12.47, 1,    7438.97,    0.0,    1.0333, 2,    7397.41, -119.8,    1.0275, 3,    7377.47,  119.5,    1.0247
"NODE_UG_4_25_88_4_0002", 12.47, 1,    7438.97,    0.0,    1.0333, 2,    7397.41, -119.8,    1.0275, 3,    7377.47,  119.5,    1.0247
"NODE_OCD21004955", 12.47, 1,    7438.97,    0.0,    1.0333, 2,    7397.41, -119.8,    1.0275, 3,    7377.47,  119.5,    1.0247
"NODE_UG_4_25_88_4_0003", 12.47, 1,    7438.97,    0.0,    1.0333, 2,    7397.41, -119.8,    1.0275, 3,    7377.47,  119.5,    1.0247
"NODE_OCD21004956", 12.47, 1,    7438.97,    0.0,    1.0333, 2,    7397.41, -119.8,    1.0275, 3,    7377.47,  119.5,    1.0247
"NODE_UG_4_25_88_4_0001", 12.47, 1,    7438.97,    0.0,    1.0333, 2,    7397.41, -119.8,    1.0275, 3,    7377.47,  119.5,    1.0247
"NODE_OCD21004946", 12.47, 1,    7438.97,    0.0,    1.0333, 2,    7397.41, -119.8,    1.0275, 3,    7377.47,  119.5,    1.0247
"NODE_UG_4_25_88_2_2", 12.47, 1,    7438.97,    0.0,    1.0333, 2,    7397.41, -119.8,    1.0275, 3,    7377.47,  119.5,    1.0247
"NODE_OCD21004947", 12.47, 1,    7438.97,    0.0,    1.0333, 2,    7397.41, -119.8,    1.0275, 3,    7377.47,  119.5,    1.0247
"NODE_UG_4_25_88_2_3", 12.47, 1,    7438.97,    0.0,    1.0333, 2,    7397.41, -119.8,    1.0275, 3,    7377.47,  119.5,    1.0247
"NODE_OCD21004798", 12.47, 1,    7440.17,    0.0,    1.0334, 2,    7396.43, -119.8,    1.0273, 3,    7375.48,  119.5,    1.0244
"NODE_UG4490020", 12.47, 1,     7440.3,    0.0,    1.0334, 2,    7396.32, -119.8,    1.0273, 3,    7375.29,  119.5,    1.0244
"NODE_OTHER_DEVICE_PREFIX_4_35_", 12.47, 3,    7374.67,  119.4,    1.0243, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_UG_4_35_36_4_0003", 12.47, 3,    7374.59,  119.4,    1.0243, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_UG_4_35_36_2_0001", 12.47, 3,    7374.63,  119.4,    1.0243, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_FUSE_PREFIX_4_35_36_4_000", 12.47, 3,    7374.59,  119.4,    1.0243, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_UG_4_35_36_4_0002", 12.47, 3,    7374.54,  119.4,    1.0243, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_UG4590006", 12.47, 3,    7370.84,  119.4,    1.0238, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_UG4590008", 12.47, 3,    7370.02,  119.4,    1.0237, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OCD21000321", 12.47, 3,    7370.84,  119.4,    1.0238, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_UG4590007", 12.47, 3,    7370.84,  119.4,    1.0238, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_UG4590010", 12.47, 3,    7369.21,  119.4,    1.0236, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_UG_4_35_57_3_0001", 12.47, 3,    7369.13,  119.4,    1.0236, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_UG21003411", 12.47, 3,    7369.21,  119.4,    1.0236, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_UG_4_35_7_4_0001", 12.47, 1,    7438.93,    0.0,    1.0332, 2,    7397.37, -119.8,    1.0275, 3,    7377.43,  119.5,    1.0247
"NODE_UG_4_35_7_4_4", 12.47, 1,    7439.01,    0.0,    1.0333, 2,    7397.31, -119.8,    1.0275, 3,     7377.3,  119.5,    1.0247
"NODE_OCD21004998", 12.47, 1,     7437.3,    0.0,     1.033, 2,    7398.39, -119.9,    1.0276, 3,    7380.04,  119.5,    1.0251
"NODE_UG_4_35_19_2_0001", 12.47, 1,    7437.31,    0.0,     1.033, 2,    7398.39, -119.9,    1.0276, 3,    7380.03,  119.5,    1.0251
"NODE_UG_4_35_19_2_0002", 12.47, 1,    7437.29,    0.0,     1.033, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OCD21004987", 12.47, 1,    7440.04,    0.0,    1.0334, 2,    7396.26, -119.8,    1.0273, 3,    7375.97,  119.5,    1.0245
"NODE_UG4600023", 12.47, 1,    7440.12,    0.0,    1.0334, 2,     7396.2, -119.8,    1.0273, 3,    7375.87,  119.5,    1.0245
"NODE_UG4500256", 12.47, 3,    7375.97,  119.5,    1.0245, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_UG_4_35_20_1_3", 12.47, 1,    7437.26,    0.0,     1.033, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OCD21004997", 12.47, 1,    7437.21,    0.0,     1.033, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_UG_4_35_20_1_5", 12.47, 1,     7437.2,    0.0,     1.033, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_UG_4_35_20_1_4", 12.47, 1,    7437.21,    0.0,     1.033, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_UG_4_36_1_4_0003", 12.47, 1,    7431.61,    0.0,    1.0322, 2,    7402.76, -119.9,    1.0282, 3,    7389.14,  119.6,    1.0263
"NODE_FUSE_PREFIX_4_36_1_4_0001", 12.47, 1,    7431.14,    0.0,    1.0322, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_UG_4_36_1_4_0002", 12.47, 1,    7431.14,    0.0,    1.0322, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OCD21004995", 12.47, 1,    7431.15,    0.0,    1.0322, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_UG_4_35_10_4_3", 12.47, 1,    7431.15,    0.0,    1.0322, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_UG_4_35_20_2_0001", 12.47, 1,    7431.15,    0.0,    1.0322, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_OH4500057", 12.47, 1,    7416.72,    0.0,    1.0302, 2,    7415.02, -120.0,    1.0299, 3,    7414.17,  120.0,    1.0298
"NODE_OH4500058", 12.47, 1,    7416.83,    0.0,    1.0302, 2,    7414.94, -120.0,    1.0299, 3,    7414.09,  120.0,    1.0298
"NODE_OH4500059", 12.47, 1,    7416.94,    0.0,    1.0302, 2,    7414.87, -120.0,    1.0299, 3,    7414.01,  120.0,    1.0298
"NODE_OH4302752", 12.47, 1,    7417.02,    0.0,    1.0302, 2,    7414.81, -120.0,    1.0299, 3,    7413.95,  120.0,    1.0298
"NODE_OH4302753", 12.47, 1,     7417.1,    0.0,    1.0302, 2,    7414.75, -120.0,    1.0299, 3,    7413.89,  120.0,    1.0298
"NODE_OH4302754", 12.47, 1,    7417.21,    0.0,    1.0302, 2,    7414.67, -120.0,    1.0299, 3,    7413.81,  120.0,    1.0298
"NODE_OH4302755", 12.47, 1,    7417.32,    0.0,    1.0302, 2,    7414.59, -120.0,    1.0299, 3,    7413.72,  119.9,    1.0297
"NODE_OH4302756", 12.47, 1,    7417.43,    0.0,    1.0303, 2,    7414.51, -120.0,    1.0299, 3,    7413.64,  119.9,    1.0297
"NODE_OH4302757", 12.47, 1,    7417.55,    0.0,    1.0303, 2,    7414.43, -120.0,    1.0298, 3,    7413.56,  119.9,    1.0297
"NODE_OH4302758", 12.47, 1,    7417.66,    0.0,    1.0303, 2,    7414.35, -120.0,    1.0298, 3,    7413.47,  119.9,    1.0297
"NODE_OH4302759", 12.47, 1,    7417.77,    0.0,    1.0303, 2,    7414.27, -120.0,    1.0298, 3,    7413.39,  119.9,    1.0297
"NODE_OH4302760", 12.47, 1,    7417.88,    0.0,    1.0303, 2,    7414.19, -120.0,    1.0298, 3,    7413.31,  119.9,    1.0297
"NODE_OH4302761", 12.47, 1,    7417.98,    0.0,    1.0303, 2,    7414.12, -120.0,    1.0298, 3,    7413.23,  119.9,    1.0297
"NODE_OH4302762", 12.47, 1,     7418.1,    0.0,    1.0304, 2,    7414.03, -120.0,    1.0298, 3,    7413.14,  119.9,    1.0297
"NODE_OH4302763", 12.47, 1,    7418.21,    0.0,    1.0304, 2,    7413.95, -120.0,    1.0298, 3,    7413.06,  119.9,    1.0297
"NODE_OH4302764", 12.47, 1,     7418.3,    0.0,    1.0304, 2,    7413.88, -120.0,    1.0298, 3,    7412.99,  119.9,    1.0296
"NODE_OH4302765", 12.47, 1,    7418.38,    0.0,    1.0304, 2,    7413.82, -120.0,    1.0298, 3,    7412.93,  119.9,    1.0296
"NODE_OH4302766", 12.47, 1,    7418.47,    0.0,    1.0304, 2,    7413.76, -120.0,    1.0298, 3,    7412.86,  119.9,    1.0296
"NODE_UG4302980", 12.47, 1,    7418.38,    0.0,    1.0304, 2,    7413.82, -120.0,    1.0298, 3,    7412.93,  119.9,    1.0296
"NODE_UG4306326", 12.47, 1,     7419.1,    0.0,    1.0305, 2,    7413.23, -120.0,    1.0297, 3,    7411.79,  119.9,    1.0295
"NODE_OH4307163", 12.47, 1,    7419.29,    0.0,    1.0305, 2,    7413.13, -120.0,    1.0297, 3,    7411.29,  119.9,    1.0294
"NODE_OH4307165", 12.47, 1,    7419.29,    0.0,    1.0305, 2,    7413.13, -120.0,    1.0297, 3,     7411.3,  119.9,    1.0294
"NODE_OH4307166", 12.47, 1,    7419.29,    0.0,    1.0305, 2,    7413.14, -120.0,    1.0297, 3,     7411.3,  119.9,    1.0294
"NODE_OH4307167", 12.47, 1,     7419.3,    0.0,    1.0305, 2,    7413.14, -120.0,    1.0297, 3,     7411.3,  119.9,    1.0294
"NODE_OH4307169", 12.47, 1,     7419.3,    0.0,    1.0305, 2,    7413.15, -120.0,    1.0297, 3,    7411.31,  119.9,    1.0294
"NODE_OH4307170", 12.47, 1,     7419.3,    0.0,    1.0305, 2,    7413.15, -120.0,    1.0297, 3,    7411.31,  119.9,    1.0294
"NODE_OH4307171", 12.47, 1,    7419.31,    0.0,    1.0305, 2,    7413.15, -120.0,    1.0297, 3,    7411.31,  119.9,    1.0294
"NODE_OH4307172", 12.47, 1,    7419.31,    0.0,    1.0305, 2,    7413.15, -120.0,    1.0297, 3,    7411.32,  119.9,    1.0294
"NODE_OH4307174", 12.47, 1,    7419.31,    0.0,    1.0305, 2,    7413.16, -120.0,    1.0297, 3,    7411.32,  119.9,    1.0294
"NODE_OH4307175", 12.47, 1,    7419.32,    0.0,    1.0305, 2,    7413.16, -120.0,    1.0297, 3,    7411.32,  119.9,    1.0294
"NODE_OH4307176", 12.47, 1,    7419.32,    0.0,    1.0305, 2,    7413.16, -120.0,    1.0297, 3,    7411.33,  119.9,    1.0294
"NODE_OH4307178", 12.47, 1,    7419.32,    0.0,    1.0305, 2,    7413.17, -120.0,    1.0297, 3,    7411.33,  119.9,    1.0294
"NODE_OH4307179", 12.47, 1,    7419.32,    0.0,    1.0305, 2,    7413.17, -120.0,    1.0297, 3,    7411.33,  119.9,    1.0294
"NODE_OH4307180", 12.47, 1,    7419.32,    0.0,    1.0305, 2,    7413.17, -120.0,    1.0297, 3,    7411.33,  119.9,    1.0294
"NODE_OH4307181", 12.47, 1,    7419.32,    0.0,    1.0305, 2,    7413.17, -120.0,    1.0297, 3,    7411.34,  119.9,    1.0294
"NODE_OH4307183", 12.47, 1,    7419.33,    0.0,    1.0305, 2,    7413.18, -120.0,    1.0297, 3,    7411.34,  119.9,    1.0294
"NODE_OH4307184", 12.47, 1,    7419.33,    0.0,    1.0305, 2,    7413.18, -120.0,    1.0297, 3,    7411.34,  119.9,    1.0294
"NODE_OH4307185", 12.47, 1,    7419.33,    0.0,    1.0305, 2,    7413.18, -120.0,    1.0297, 3,    7411.34,  119.9,    1.0294
"NODE_OH4307186", 12.47, 1,    7419.33,    0.0,    1.0305, 2,    7413.18, -120.0,    1.0297, 3,    7411.34,  119.9,    1.0294
"NODE_OH4307188", 12.47, 1,    7419.33,    0.0,    1.0305, 2,    7413.18, -120.0,    1.0297, 3,    7411.35,  119.9,    1.0294
"NODE_OH4307189", 12.47, 1,    7419.33,    0.0,    1.0305, 2,    7413.18, -120.0,    1.0297, 3,    7411.35,  119.9,    1.0294
"NODE_OH4307190", 12.47, 1,    7419.33,    0.0,    1.0305, 2,    7413.18, -120.0,    1.0297, 3,    7411.35,  119.9,    1.0294
"NODE_OH4307191", 12.47, 1,    7419.33,    0.0,    1.0305, 2,    7413.19, -120.0,    1.0297, 3,    7411.35,  119.9,    1.0294
